五百少女的梦,不忘初心  方得始终,-1
Everpro顾潇,,-1
哈喽k没t,社会人性,-1
方思硕,人力打杂狗,1
rua,,-1
小黑,王者荣耀小学生,-1
名肃,生活就像被强奸，既然不能反抗，就默默享受吧,-1
匿名用户,,1
boss贝贝,,-1
GaHo,,-1
丑戈,无妨无妨，来日方长……,1
吼吼吼吼吼莱,阳光 足球,1
saber,,-1
北纪年,,1
LowCutZ,一个喜欢做电子的配乐师,1
起床晒太阳,,-1
匿名用户,,1
Cheesy,,-1
李世民,社会专家,-1
匿名用户,,1
小壮壮,,-1
德拉科,,-1
单身男神大姨父,德艺双馨的人民艺术家。,1
不二,,0
Chen,,-1
好说话,微信：dashingZSZ,1
青灰色的飞鱼呀,庭树不知人尽去，来年还开旧时花。,-1
INIZIO,,-1
而我知道,言。知命,1
仙女宁,销售,0
易燃易爆炸,不是啥好人，就是有点善良。,1
匿名用户,,1
mamba,,-1
卖正品鞋的大然哥,,-1
jarvan,,-1
吴品,,0
太阳,,-1
林然,画个大饼一起吃,-1
匿名用户,,1
王ing呀呀,狂吃没有很胖的,0
匿名用户,,1
一剑西来,电影迷,-1
王青华,医学生,-1
BoJack,倔强的豌豆射手,-1
乌龟壳,,-1
匿名用户,,1
匿名用户,,1
向向,,-1
热心群众,学生,-1
王某某,,-1
osas,,-1
乌拉乌拉,,-1
匿名用户,,1
匿名用户,,1
离不开暖宝宝,,0
欲望,,-1
大锤小锤都是锤,✊,-1
Cyy阙,高中学生,1
嘻嘻嘻,,-1
fy爱苏苏,在校大学生,-1
阿傑,多少人曾爱慕你年轻时的容颜,-1
暖玥瓶,科技金融电影运动嘴炮选手,-1
勉强,小学生,-1
白泰坦使者,硕士,-1
跑得快教授,,-1
刘视,,-1
一切会更好,普通人,-1
Cheney,一个聆听者，看你们的故事,1
曹宇,学生,-1
匿名用户,,1
小透明,考研狗,0
君莫笑,,-1
某乡某村的某一人,机电一体化,-1
鱼念,神秘工作者,-1
唐僧僧,,-1
小马,卿城卿国,-1
元宝的宝贝猪,,-1
拾陈,,-1
遇见,工科文艺青年,-1
匿名用户,,1
薛子瑜,,0
yueen,努力做个大格局的人,-1
奥润橘,投机倒把,-1
匿名用户,,1
匿名用户,,1
蓝田,,-1
Tony.zhang,赵家看门狗，编号9527,1
Torrr,大学新生,-1
林頔,,1
Anla,玩家,-1
魔语,,-1
匿名用户,,1
知乎用户,,1
来来,博士在读,1
pom,,-1
巨肚12138,,-1
ssw,学生,-1
匿名用户,,1
匿名用户,,1
南瓜饼巨人,,1
蓝玉,,-1
通澄觉,讲道理的流氓，不说谎的政治,-1
阿康儿骑野猪,,-1
匿名用户,,1
匿名用户,,1
马里奥大仙,跟单狗,1
我在成都有套房,,-1
大爱林肉肉,,-1
王大胆,,-1
电子羊,抑郁且阳光。,1
sunshineboy,公文写作专家,-1
大凹星人,凹星人跟班,-1
xxxgrx,,-1
安静追梦,自动化的学生,1
竟然是米,弟弟,-1
RayOr,小市民,-1
Stivia,喜欢看电影和养青蛙,0
橙子,画画,1
匿名用户,,1
活到老学到老,心理,-1
kaikai,随便写点,-1
王用,医学在读,-1
阿玮,颓废爱好者,-1
咸鱼也疯狂,放宽心，坚持住，一切都是最好的安排,1
山谷髅人,学生党,-1
匿名用户,,1
知乎用户,,1
水兵月,插画 ,0
姜小凤,逼乎，一个来了就喜欢吹的网站,-1
Louissu,,-1
天蓝,,-1
匿名用户,,1
益禾堂烤奶,,-1
中年,工程师,-1
William,,-1
我就喜欢看撕比,瞅啥呢 头像说的就是DNF,1
é“²å�›å±±,å¤©æ¶¯ç…®é…’ã€Šç ´è§£ä¸‰å›½ã€‹,1
æ�¬ç –å·¥ä½œè€…,Webå‰�ç«¯å¼€å�‘å·¥ç¨‹å¸ˆ,1
åº„å‘¨fancyè�¶,æ•™è‚²,1
å¼ æ¶›,è‹±è¯­ğŸ�¶,-1
å¤±å­¦å°‘å¹´å°�èµµ,å­¦ç”Ÿ,-1
匿名用户,,1
张永辉,,-1
包包派我来巡山,比火箭还快的小海龟,1
J1anG端庄,土木工程学子 篮球迷,-1
鼠儿果,计算机,1
匿名用户,,1
一只兔子叫美好,人生苦短 甜长,0
荼靡,我是来学习的,1
elf,热爱策划的广告狗，立志买一辆牧马人。,1
四爷,,-1
嘿嘿哈哈,垃圾学生,-1
Daimeng,,-1
陈文源,,-1
青木南小生,,-1
匿名用户,,1
郑秋冬,劝君谨言慎行,-1
可可辛的文,可能你并不想知道,-1
匿名用户,,1
时光,,-1
啦啦啦,,0
嘟嘟,,-1
Lamb,业余研究生,-1
以实钦文,仙人抚我顶，结发受长生。,-1
匿名用户,,1
永远七岁半,消防工程师,-1
Devil丶灯火,dream不止在梦里，更在路上,-1
匿名用户,,1
邓丽斯,文案策划,0
匿名用户,,1
笛卡尔小迷弟,武汉大学学生,-1
wco,,-1
围城,长方体混凝土分子移动技术工程师,-1
黄辉,生鲜卖手,1
不息,学生,1
李白,医学生,-1
石窟贵鬼,苦逼生物大学生,-1
王刚,,-1
交易无舟,所谓的专家给你的投资建议都是扯蛋，如果真是好机会还能轮到你！so trust youself,-1
柚稚,,0
匿名用户,,1
匿名用户,,1
初心易得始终难守,自由职业,0
三教布衣,大数据研究生,-1
我爱学习,,-1
白丁,经济学研究生,-1
匿名用户,,1
咔咔咔卡哇伊,非人类研究所研究体,0
匿名用户,,1
喵儿先生,,-1
毛毛毛毛毛毛,,-1
匿名用户,,1
YAONMIAO,,-1
匿名用户,,1
Bad person,,-1
刘某人,搬砖,-1
阿格鲍,,0
天北海南,,-1
智障不知,,-1
匿名用户,,1
存折的爹,,-1
风起,守夜人 位面之子，人称小木村拓哉,-1
成武,YBY,1
在黑暗中大雪纷飞的人,,-1
葛格,运营,-1
王子豪,,1
博九,美少女战士的狗子呀,-1
晓风残月,大学生,1
匿名用户,,1
像空气一样,让社会主义核心价值观,-1
匿名用户,,1
一日就是一天,运营,-1
栗呀栗,房地产销售,-1
donkey,后期,-1
匿名用户,,1
匿名用户,,1
汪彬彬,,-1
休红,追梦者,-1
无所不知的刘福林同学,,1
风火轮烫脚,千古佳话永流传,-1
沐言,,1
换一种样子,,-1
苦逼的悬崖,码字狗,0
Vitasion,一个二手的科学家,1
匿名用户,,1
孤独患者,,-1
就爱喝酸奶,愿你在迷茫时，坚信你的珍贵，爱你所爱，行你所行，听从你心，无问西东。,-1
一只猪仔,,-1
匿名用户,,1
夕城丶,极简/偏执/詹姆斯/火箭,1
匿名用户,,1
匿名用户,,1
Wake,达则兼济天下，穷则独善其身。,1
匿名用户,,1
大宝宝,,-1
小鑫,,-1
patience,没什么。,-1
MartinG,塞舌尔,-1
Elka,,-1
问道者,,-1
匿名用户,,1
jack liu,要求自己少刷知乎的loser,1
啤酒专家Tarus,,1
是我大猪蹄子本人,,-1
麻薯,想要离开的材料研究生,-1
倾陌陌,,-1
匿名用户,,1
牧星,今天天气不好,-1
噜噜咔咔咔,,-1
有为青年,国企员工,-1
风车车,学生,-1
heibaide,,-1
平凡的生活中,网络都是虚假的 别猜我是谁,0
匿名用户,,1
好好人,世上没有人在乎做的啥事业，只有成功者和失败者。,-1
啊哲真的很有趣,,-1
达达魏,,0
匿名用户,,1
匿名用户,,1
匿名用户,,1
周呆,,-1
肉肉球,,-1
Explodersss,留学狗。,0
夜神丶,人生须臾，不过尔尔。,-1
skkxyz,,-1
不想起床,,-1
伊佐那社,,-1
无作为,,0
SSor99,,-1
四季似湫,,-1
笨笨的超级英雄,,-1
李鑫,红酒贸易,-1
匿名用户,,1
Deez,Hearts in Minds,-1
皮皮猪,,-1
匿名用户,,1
杰瑞,HR在读,-1
苦行僧,美食制作爱好者，BD管理，情感大师,1
乐途,喜欢摄影，旅行，经济，历史，不断完善自我。,-1
诧寂,,1
匿名用户,,1
孜然味羊肉,,1
春水,,-1
不仁丶,导演 电竞关注者 利己主义,1
李立帆帆,,-1
匿名用户,,1
庸碌,时而潇洒，时而孤独。,0
喵的一下就瘦了,哟吼,-1
赵维珩,,-1
张琦,,-1
匿名用户,,1
无邪,,-1
圣人路西斯,没啥爱好网上冲浪快乐追星的少女,0
最近长到一米八了,喜欢好看的皮囊和有趣的灵魂,0
George,法律/历史/文学/音乐/游泳/潜水爱好者/有颗想做英文翻译的心,-1
匿名用户,,1
肖肖肖团子,学生,-1
谈什么羁绊,金融,-1
骑着大象守边疆,老陆的退役军犬,1
莫起,兴趣很广，但都是两天打鱼三天晒网,1
醉孤晨,一位想努力缺不知从何开始的失败者,-1
小君,大学在读,0
天蝎座的小莫sir,,1
李云龙,注册会计师,-1
KarsyZhao,,-1
涅槃的方盒子,,-1
眼眸,学生,-1
吴吴晨,,-1
Moomo,,-1
匿名用户,,1
代花,心理,1
Danieldexter,"Danieldexter,电大中院",-1
魚酱字幕組,基因交流研究员--34cm,-1
弓长,,-1
超级齐堡王,工科大学狗,-1
正經八百小姊姊,旅遊達人/新娛樂製作人,0
王狍子,变脸艺术家,1
gallen kid,國家二級視光技師,1
康志强,,-1
暮年青衫,,-1
ad给我贼稳,,-1
傲娇的小菠萝,嘟嘟……嘟嘟嘟…………,-1
朱东,随性,-1
匿名用户,,1
晔豪小胖,健身器材问题，可以免费咨询小胖：xiaopanggzs18,-1
匿名用户,,1
阿宁,,-1
圣天,,-1
可能是个弱智吧,闲的,-1
匿名用户,,1
在笑声里,程序猿,-1
梅西激动地说,程序员/梅西/足球/羽毛球,-1
归来仍少年,,-1
守城,匍匐前进,1
吕浩,,-1
麻烦我了,医生,-1
神话,,-1
小王儿是个amber,,0
驾着蜗牛兜风,,-1
匿名用户,,1
Mr.S,,-1
熊猫Polar,平面设计师,0
孙医生,提升,1
Sydney,,-1
匿名用户,,1
Otto,,-1
涂山柒,凶巴巴的小可爱,0
匿名用户,,1
知之为知之,,-1
今年我十八,我说不过我自己啊,-1
冷锋,高中学生,-1
反转地球,,-1
成长,,1
七月七日晴,萍水相逢，为什么是你,0
路比西,在校大学生,-1
匿名用户,,1
SYX,,-1
匿名用户,,1
匿名用户,,1
啖雉,,-1
西门丧尸,,-1
来日方长,电子竞技,-1
闰土,生活不止眼前的苟且，还有诗和远方,-1
王敏,,-1
晨与海,对未来漫无目的却怀带志气的少年,-1
巨蟹紫骓,,1
匿名用户,,1
知乎用户,,1
匿名用户,,1
波斯,,0
移动城堡,,-1
小姨妈,学生,1
看见丶,,-1
汪某某,,-1
孤身的凉,,-1
匿名用户,,1
打来福的常威,计算机学生,-1
万立,从事汽车改装行业，十载有余，仅仅略懂，不断前行,-1
电竞吴彦祖,学生,-1
程子豪,,-1
小猪的,婚礼,-1
陈小帅,高中生,-1
匿名用户,,1
乡音,高中生,1
匿名用户,,1
管我呢,,-1
季小天啊,不知名的城院的学子,-1
涂志宇,,-1
which,地产狗,-1
太阳,增长黑客,-1
接班人头子,接班人,-1
STEVENDADDY,,-1
道上都叫我张二狗,,-1
问题多,,-1
靠近六月,,-1
小璇,计算机,-1
欧小五先生,,1
啦啦啦啦啦,,-1
jerry啊,,-1
天下平安,,-1
郑可可,一个有理想的青年油腻工程师,-1
世界很大,,-1
匿名用户,,1
六月,,0
穆清,,-1
匿名用户,,1
THE END,万般皆是命，半点不由人。,-1
青湏,在校大学生,1
少先队员爱唱歌,,-1
钢筋男孩,,-1
匿名用户,,1
卞卡车,survival,1
Refrain,,-1
所有的问题我来答不出,,-1
风云仔,交个朋友吧。,-1
海鸥,,-1
陈昭池,学生（简单的）,-1
alan,,-1
轩轩居居,,1
暮屿朝歌,人送外号吴亦几,-1
阿嚏,,-1
wammmmmmm,,-1
H1T,音乐,-1
杨韬住在弯角滩,,-1
马越,爱篮球的电院研究生,-1
躺下就睡着的猪猪,,-1
小北,,-1
小女亭女亭,我是一块扣肉,0
泡泡大侠,东京巴黎都想去,-1
丶阿尔托莉雅,IT混子,-1
xfhcigvivucug,,-1
薛定谔的傻狗,,-1
奋斗小青年fighting,互联网从业者,-1
是夜,,-1
路途医生,断了大夫财路的预防工作者,1
ytywxq,,-1
知乎用户,,1
ssr,,-1
Ruky,,-1
姑苏城外,,-1
Shadow,夜场工作者,-1
风何时停息,,-1
王无一,明朝文人清朝皇帝民国学者现代穷书生,1
匿名用户,,1
糖小吹,,-1
coldandwarm,老师,-1
Misslababy,无业游民,-1
人间正道是沧桑,,-1
小豆苗,大鱼广告人,-1
花开月正圆,汪星人,-1
匿名用户,,1
想破脑壳,,-1
陈鹏,也哭也笑也平凡着,1
你好,,-1
建筑学是一门学科,学生,-1
晚安x,,1
匿名用户,,1
郑敬坤,朝着太阳,-1
衣露申,希望永远做那个爱笑的自己,0
李大炮,挤卡王李大炮,1
fly,,-1
奔跑得狮子,北京,-1
单车,,0
抉择,,-1
半叶森,Demiromantic~,1
肥夹不肥,,-1
王星宇,,-1
匿名用户,,1
路明非,,-1
匿名用户,,1
动情是容易的,学生党,0
匿名用户,,1
黑仔,,-1
McQueen,,-1
georgd,,-1
今夜一曲为谁眠,,-1
云天成,医生,1
包子先生,这条狗好像一个人,-1
zccchris,,-1
约瑟夫,蛇怪,-1
纯粹生物解构,鳞次栉比中，如何找准自己的生态位。,1
fxh,,-1
我叫小白,,-1
匿名用户,,1
超人隆,,-1
倾国倾城的小姨妈,国服第一躺赢 、某高校第一快枪手,-1
卡其诺阿涵,B站。。。。。。,-1
匿名用户,,1
鸡蛋灌饼,,1
星期二,,-1
达鲁飞AS,简单点,-1
科技神探夏洛克,科技懂一点，数码懂一点，摄影懂一点,1
维清缉熙,如果我不是我了，那么我又是谁呢。,0
爱心 洋子,你看到的真未必是真 假未必是假,1
单车男孩,健身，补给品，便宜保证正品,1
社会闲散人员,善理不善文，death daddy,0
我有一米六呀,,-1
艾贝丶,,-1
厄尔甫斯,学生,-1
恬澹,,1
陈Jude,沙滩、姑娘和海洋。,1
匿名用户,,1
笑年狼,,-1
奇岩,节奏吉他手,1
花蝴蝶,,0
知乎用户,,1
秋秋,,-1
匿名用户,,1
邓小鱼,不想搬砖，已转投挖坑,1
王大纯,,1
snoodie,,-1
豌豆不喜欢粑粑,,0
匿名用户,,1
匿名用户,,1
数据民工,中国数据机砖厂搬砖民工,-1
Hhhhhssy,高级精神病患者,-1
阿哦,产品设计，工程师，制造业,-1
英雄所见不同,随时出没，随时溜走。,1
官人驾到,,-1
Chris,,-1
团子,,1
谢子喻,医生,-1
邢峰,,1
匿名用户,,1
小波,,-1
忠实詹粉,,1
边向游,,-1
长歌,,-1
兰泽多芳草,可能是个死宅,-1
Ed陈,,-1
远瞳,我是弟弟，大佬不要啊,-1
楚王之蕨,等,-1
散仔翔,一个热爱生活的设计师,-1
知乎用户,,1
罗小白,,-1
Eddie Song,悉尼铲屎党,-1
匿名用户,,1
阿伊呀哎,,-1
尚瘾,,-1
GIJOE,,-1
陈皮是可以吃的药材,闷骚苦逼的音乐人才,-1
匿名用户,,1
匿名用户,,1
陈年风褛,学室内的卡卡西,1
匿名用户,,1
Crest Jay,有趣的逗比,1
炫炫炫炫炫,现在我们逆转了局势,1
番茄炒蛋,程序猿,1
three个表带,法学生，跑团爱好者，绘画爱好者,1
匿名用户,,1
五碗米,,-1
匿名用户,,1
周洲,或爱钱，或好色，或为红尘遮眼,-1
GARCIA.俊,,-1
阿宇十七,,-1
养浩然气,,-1
渣男12138,,-1
知乎用户,,1
你在我安,车辆工程学生,-1
吴彦祖,,-1
wc7742886,,-1
云畅,,-1
乐乐,一厢情愿就要愿赌服输,-1
用户名不存在斯基,,-1
老司机,电脑 游戏,-1
伟大梦想,,-1
苏咔咔,提升自我,0
匿名用户,,1
F.梵,文身经理，戏剧化情绪化的人。,1
清风不吹风,,-1
曾生,商业地产,-1
siwubavan,,-1
假笑都不想,假笑都不想,1
李坤,,-1
猫颜喵喵,往后余生，善待自己，不忘初心,0
阳光,,-1
sabersama,游戏/steam喜加一爱好者/switch,-1
茶茶王子,中毒美食爱好者,0
酷酷的小奶牛,公共卫生在读,-1
不是猛龙不过江,管理员,-1
小飞羊,。,-1
QuanQuan,,-1
Verstimmt,狗粮大户，彩虹屁男朋友,-1
匿名用户,,1
小马哥,,-1
匿名用户,,1
小狮子,卸载知乎，认真生活,1
知乎用户,,1
天下我有,,-1
匿名用户,,1
谓我,,1
枉叹之,学生,-1
TTT6.6,,-1
知乎用户,,1
匿名用户,,1
暴躁的阿童木,天马行空的运营,-1
匿名用户,,1
匿名用户,,1
楊智伟,,-1
北洋水师提督,,-1
匿名用户,,1
ArchmageAx,工程造价,-1
我嘞个去,,-1
MrZ,理财师,-1
未来,,-1
艺名张北辰,出来混，早晚都要还的,-1
真话大王,,-1
zzzzwww,,-1
匿名用户,,1
薛不知,我不知道啊！,1
小眼睛010,,-1
HaiQian9,,-1
陆子筝,学生,0
初心未泯,互联网,0
崔俊泽,Nbl职业篮球运动员,-1
熊大,,-1
知乎用户,,1
你是凯丁吗,,-1
匿名用户,,1
尚德祥,,-1
匿名用户,,1
吕淳,学生,-1
莫拜,金融狗,-1
匿名用户,,1
S珅,大学生,-1
威远雨木木,社会百科,-1
chenxx,,-1
匿名用户,,1
lisa,,-1
语夏,我知道的不多，但喜欢学习,1
王旗旗,six pack please awake,1
墨珏,沉默是今晚的康桥,1
萌新,学生,-1
我比生活更爱生活,多重人格,-1
Hakuna Matata,啦啦啦~,0
也不太冷,未配妥剑 出门便已是江湖,1
野性先生,职业教育、销售知识v：ML27788,-1
醉在现实,空姐,1
匿名用户,,1
小风已清还却风,,1
匿名用户,,1
Ferdinand,,-1
匿名用户,,1
于璐璐,,0
鸳鸯锅,做过演唱会，做过剧院扩声，可我喜欢的是设计…,-1
少年不二,,1
foreverlove,,-1
匿名用户,,1
该用户没有女朋友,,-1
MrGlance,,-1
匿名用户,,1
孤独大侠,,-1
Mr.J,,-1
小缘与泡芙,UI设计师，初学者，现先攻平面，立志在有效的时间内完成华丽转身的平面设计师,0
xyxy,,-1
魏枫,,-1
天河的76号杂货铺,录音棚调音师 兼 自由DJ,-1
Tiger,,-1
风吹裆微凉,,-1
匿名用户,,1
匿名用户,,1
钟浔,大连理工本科在读,-1
匿名用户,,1
你看不见我,啊哈,0
佩松,嵌入式工程师,-1
匿名用户,,1
柏林,传媒,-1
匿名用户,,1
欲海冲浪手,来自东北的澳洲中二病,1
出来瞅瞅,,-1
wrui,什么也不会呢，,-1
Ddddaliiii,Live and let live,-1
LeEwb,,-1
知乎用户,,1
匿名用户,,1
匿名用户,,1
阁夏,你以为你以为就是你以为的？,-1
伴你,,-1
嘿嘿嘿,,-1
一个小愉快,公考路上小护士一枚,0
tingfanw,Pinky Rinky,1
coldsun,小职员一枚,-1
xiaomingjun,喜爱美食,1
贤者时间,IT,-1
Quintillien,要善于使用牛顿烈焰激光剑,1
儒儒儒儒儒儿,,-1
不考n2不改名,,-1
魏其,让我们面对现实，让我们忠于理想。,1
zzmxn,无,-1
家呼呼,,-1
Einzbern,,-1
落弦丷,到底是汽车相关还是皮革相关呢,1
霍去病,不得病,-1
不二先生,是一颗没有被盐水泡过的菠萝 ,1
MARK,春梦了无痕,1
苏人小妖妖,律师，,-1
匿名用户,,1
银秋实,,-1
HenryChen,,-1
炖肉,,1
匿名用户,,1
中巴,苏世独立，横而不流,1
爱在指边流过,愿你走遍天涯海角，觉得人间值得。,0
匿名用户,,1
江湖惊叹,脑子不清楚的大学生,-1
糖果儿,,-1
长腿阿姨,,0
纳博科夫式灵感,醒也无聊，睡也无聊，梦里何曾见康桥,-1
没有海绵宝宝的派大星,不努力可能会很舒服。只是，你看那桌上酒啊，杯杯先敬有钱人,-1
lovely,,0
oian,student,-1
河北省衡水市网友,,-1
小风,,-1
Forst,军事/历史/社会/国际/学生/道德,-1
聪明小不懂,,0
匿名用户,,1
板栗,研究生,-1
丁丁卡哇伊,,-1
木青泽,你迟早有一天会死去，如尘埃落地，击不起一丝浪花,-1
此地无猪三百斤,,-1
秦小波,,0
匿名用户,,1
通晓东,,1
我的猫丢了,山间风带有你的茉莉香。,0
谌锐藻,,-1
麦城无雨,一言怎能道尽复杂的我,-1
Kikai,,-1
匿名用户,,1
枫林木大大,学生,-1
艹荒艹,教师,-1
封梦,无知有畏,-1
半途而废的潮汐,山寨版高富帅,1
安安,电子竞技爱好者，产品汪，lol大师,-1
青藤舜,且将新火试新茶,1
路堵人懒,互联网创业者,1
Superstars,改变自己，拥有气质。,1
匿名用户,,1
Seeker,民谣狗 爱好怼点儿什么,-1
用户6528381415,,-1
携手共贱,IT技术,-1
彭将军的伙夫赵,,-1
TinHo,高中學生,1
做个有趣的灵魂活着,,-1
梦里啊i,,-1
那个谁是吧,,-1
bestcindy,,-1
匿名用户,,1
匿名用户,,1
公子琪,不懂英语没有文笔买不起鞋,-1
是绿豆粥不是八宝周,,-1
千变万化奥妙无穷,要学会学以致用,1
陈刚,会计一枚,1
鬼谷君,,-1
匿名用户,,1
点滴,跑步读书，与朋友分享,-1
joker,无处可躺,-1
爱吃福建人的广东人,,-1
知乎用户,,0
叶孤城,明日复明日，明日何其多,1
匿名用户,,1
陈澎湃,,-1
薛薛薛,,-1
小东,,-1
无脸男,,-1
陈肉松,,-1
沈亦臻,以和为贵，贵在知止。,0
我呀我i,,-1
匿名用户,,1
深海映星辰,学生,0
黄司伟,不会摄影的推广员不是个好设计,1
那里不可以,学生、,-1
东尧,学生,-1
KIDLee,创业的路上,-1
韦伟,人非商品 何需说明,-1
参谋长sama,,1
匿名用户,,1
星空,,-1
联华自动化电动缸,伺服电动缸 销售,-1
匿名用户,,1
清酒不知,飞行员,-1
匿名用户,,1
匿名用户,,1
勇记,hr小白,-1
匿名用户,,1
匿名用户,,1
踏断轮回路,,-1
匿名用户,,1
AQIANA,,0
流泪的鱼,人的善良有两种情况，一种是天生的，一种是教育后的，后者的恶是潜藏的,-1
妮妮妮妮妮,学生 诺丁汉,0
期盼正常生活小孩,迷茫的生活,-1
2209802915,,-1
牟敦杰,,-1
哥布林,学生,-1
技能都是,,-1
匿名用户,,1
阳阳阳,关我屁事,1
匿名用户,,1
随遇而安,学生,-1
江泽,,-1
醉流年,,-1
波比,,1
许福如,,0
兮陌,,-1
六扇门中年轻人,法律人,1
小名王凌霄,,-1
Tokyoow,非正式乐评人 数码产品爱好者,1
cefcoco,有头发的法科生,-1
匿名用户,,1
匿名用户,,1
大柱子 D,微信公众号：没有故事快睡吧,1
匿名用户,,1
坚哥,,-1
NorthKnight,混迹互联网什么都略懂的小白,1
心塞老腊肉,电气工程,-1
梓城,,-1
匿名用户,,1
匿名用户,,1
妮妮三文鱼,,-1
永无止境,进取，努力，坚持,-1
木头楠,电力系统热力系统苦逼生,1
张宇航,读者，学生，应用心理学专业,1
杨少波,非资深交互设计师一枚,0
咩咩君,,-1
匿名用户,,1
匿名用户,,1
春色撩人盼人儿归,嘤嘤嘤，她来听我演唱会,-1
梅花祖,退知乎 保平安,-1
YZZZZZ,前赤壁赋,-1
达人,,-1
vulcan,,-1
糖仁苦酱,设计师,1
匿名用户,,1
匿名用户,,1
小女巫,11,0
雯子君爱意大利,市场策划,0
绅士Mr'Chen,自由职业,-1
陆泽,,-1
陈宥荣,学生,-1
孤岛,编曲混音/后期音效/爱好一切,1
SHALLLOW DREAM,财经金融,-1
噜啦嘿,,-1
匿名用户,,1
钟灵,,-1
why,学生,-1
Abyss,沉默即自信 不安则喧闹,1
墨墨老师,不“正经”的语文老师带你飞跃语文学习“误区”！,0
誓言与谎言,,-1
黑色幽默,半个舞者  半个歌者   小半个医生,-1
草田八兔,健身终手,1
陈东,,1
树啊树,大东北的学生,-1
贺兰岚少,,-1
烟丶圈,,-1
知足者,围观群众,-1
涵小泽,Neptune student,-1
GHOST,,-1
阿鑫思密达,,-1
未雨绸缪,,-1
攒钱买迪丽热巴,要娶热巴的人,-1
匿名用户,,1
野孩子,一只特立独行的猪,0
堕入你的地狱,,1
且及时行乐,,-1
粥蒸愚,,-1
herb,学习,1
ANZY,学音乐真的很轻松的呢 ,-1
SNOME,测试工程师,-1
匿名用户,,1
王士祯,,1
匿名用户,,1
何涛,,1
FBLemon,,-1
坤哥,,-1
VIDA船长的破船,,-1
海浪花,学生,1
热敷,很丑,-1
小李,我知道人生就是减法,1
匿名用户,,1
被宠上天的小可爱,,-1
匿名用户,,1
柯新伟,建筑,-1
挽歌酱,学生,-1
匿名用户,,1
新垣结衣,金融大学生,-1
粉红色泡泡biu,,-1
匿名用户,,1
大师哥,,-1
多吃水果,一句话描述不了我,0
MonkeyLei,No way/start  No start/way.,1
王冠夫,商业银行客户经理，理想主义者,1
上帝与狄奥尼索斯,学生,0
刘美婧子,,-1
林林不喜欢胡萝卜,学生,1
穿胸罩的吴彦祖,不喜欢接触不能长久的东西,1
一颗柚子c,学生,-1
五氧化二磷,,-1
骏马,,0
安静的浩克,带着文艺气息的闷骚 IT 男,1
xxxyiong,,-1
自娱自乐,交浅言不深,1
毛晖,长得帅,1
洒脱,,-1
绅士仓鼠,一个好人,-1
沐浴阳光,,-1
mimimi,,-1
上官赤鈥,,-1
PC伦伦,,-1
爱我你怕了吗,,-1
风流天下,,-1
求学少年,我是笨蛋,-1
SeulChin,本科在读,-1
一个字,像着了魔，像着了火,-1
冯小豪,,0
M王康栋,家装,-1
匿名用户,,1
刘团团,,-1
Mastin,,-1
等闲,自媒体人,1
虾悠窗子,爱吃的一个好人,-1
猫的天空之城,,-1
匠心,,-1
匿名用户,,1
暮雪阳,,-1
御用闲人马大姐,学生,-1
匿名用户,,1
匿名用户,,1
big丶cc,,-1
路过看一下,爱好运动的久坐男,1
我系黑仔,,-1
售气,燃气公司管理者,-1
侯越泰不是个瘦子,,1
皮蛋,,-1
L'w,懂得的你的重要时候，你却选择离开,1
Ther,走走停停 还在走吧,1
Stand,服装设计与工程在读,0
ae拾,,1
墨之韵,,-1
纪然,钢琴老师,-1
lulu,吃货,-1
wwhanqi,,-1
叔叔睡了,,-1
爱摸鱼,社会学,-1
天涯浪子丶,硕士在读,-1
武林萌主郑峥,,-1
Jesse Cai,挫男一个。,1
飞飞飞780563,,-1
辛某人,,1
匿名用户,,1
排球少年,,-1
无屿何峪,,-1
SPGINSTEAKS,小浪掰,1
匿名用户,,1
知乎用户,,1
三余,,-1
我想上大学,,-1
银月小寒,好像什么都会一点？,1
有阵时快乐,,-1
DaviMar,seize the day,-1
摇摇乐,打呼界的传奇,1
郝国放,,-1
马小添,,1
木石,,-1
禾子,,-1
王杨,不喜欢游泳的程序员不是好摄影师。,1
五污,南春群童欺我老无力,-1
旁人不请自来审视我,牛头人酋长,-1
梦想家的男朋友,,-1
lyning,Think Elegant,-1
李的锅,设计师,1
[已重置],四川中信司法鉴定所司法鉴定人,1
weizz,,-1
我喜欢唐星妮,,0
越g,,-1
Galaxytiti,建筑狗,1
李健,,-1
冷雨,一个性格开朗却又很丧的年轻人,1
觉醒头很铁,会做饭，六块腹肌，00后，古风唱见。,-1
大日如来佛,,1
知乎用户,,1
现世万岁,温文尔雅，雅人至深，深藏若虚，虚怀若谷,1
vivi可是小仙女,一直在路上,0
木子月,,-1
匿名用户,,1
噢买尬,,-1
匿名用户,,1
biligio丶,学生,-1
logicalmud,阅读,1
匿名用户,,1
匿名用户,,1
100分中年少女,,0
小白兔赏月,大学里的一粒尘埃,1
苏亚,,-1
谁陪我看星星,,-1
活在非洲,,-1
为爱放弃自由,,-1
老舰长不靠桨,计算机,-1
Chanrich,,-1
璍苜,,-1
匿名用户,,1
张哲伦,上海财经大学经济学博士的学生,1
王多多,,1
世界第一老王陛下,战争即和平 自由即奴役 无知即力量,-1
Kluvy,房贷经理,-1
小泽不月半,苦于科研的生物狗,-1
你是猪吗,,-1
王艺诺,,-1
小猴子,欧文,-1
匿名用户,,1
二零年给我一个姑娘,海边微风起,-1
曾子墨,天生流氓,-1
